match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
62,2,Delhi Daredevils,Rajasthan Royals,16,1,S Dhawan,G Gambhir,YK Pathan,0,0,0,0,0,0,4,0,4,,,
