match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
60,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,1,RT Ponting,BB McCullum,SB Joshi,0,0,0,0,0,0,1,0,1,,,
60,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,2,BB McCullum,RT Ponting,SB Joshi,0,0,0,0,0,0,1,0,1,,,
60,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,3,RT Ponting,BB McCullum,SB Joshi,0,0,0,0,0,0,1,0,1,,,
60,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,4,BB McCullum,RT Ponting,SB Joshi,0,0,0,0,0,0,0,0,0,,,
60,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,5,BB McCullum,RT Ponting,SB Joshi,0,0,0,0,0,0,6,0,6,,,
60,1,Kolkata Knight Riders,Royal Challengers Bangalore,10,6,BB McCullum,RT Ponting,SB Joshi,0,0,0,0,0,0,1,0,1,,,
